path,city_code,rank,city_name,city_uf,population,income
dataset/google_images/class1/5215405_12_36.png,5215405,12,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_65_37.png,5215405,65,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_23_34.png,5215405,23,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_100_34.png,5215405,100,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_72_35.png,5215405,72,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_48_36.png,5215405,48,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_98_33.png,5215405,98,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_5_42.png,5215405,5,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_42_35.png,5215405,42,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_18_77.png,5215405,18,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_66_34.png,5215405,66,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_1_54.png,5215405,1,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_84_38.png,5215405,84,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_39_33.png,5215405,39,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_87_66.png,5215405,87,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_68_35.png,5215405,68,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_19_38.png,5215405,19,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_38_45.png,5215405,38,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_15_35.png,5215405,15,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_46_37.png,5215405,46,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_52_37.png,5215405,52,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_54_33.png,5215405,54,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_16_36.png,5215405,16,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_25_35.png,5215405,25,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_6_39.png,5215405,6,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_77_58.png,5215405,77,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_70_35.png,5215405,70,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_55_34.png,5215405,55,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_43_32.png,5215405,43,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_30_35.png,5215405,30,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_86_32.png,5215405,86,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_82_34.png,5215405,82,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_59_32.png,5215405,59,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_11_39.png,5215405,11,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_58_47.png,5215405,58,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_97_34.png,5215405,97,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_73_35.png,5215405,73,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_31_34.png,5215405,31,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_90_35.png,5215405,90,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_2_40.png,5215405,2,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_44_37.png,5215405,44,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_35_37.png,5215405,35,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_71_32.png,5215405,71,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_78_44.png,5215405,78,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_99_36.png,5215405,99,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_81_33.png,5215405,81,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_41_38.png,5215405,41,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_53_34.png,5215405,53,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_69_36.png,5215405,69,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_63_41.png,5215405,63,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_79_34.png,5215405,79,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_36_56.png,5215405,36,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_92_35.png,5215405,92,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_20_46.png,5215405,20,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_24_40.png,5215405,24,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_8_38.png,5215405,8,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_80_32.png,5215405,80,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_60_32.png,5215405,60,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_32_38.png,5215405,32,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/5215405_4_62.png,5215405,4,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_21_356.png,5215405,21,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_49_101.png,5215405,49,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_3_338.png,5215405,3,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_83_119.png,5215405,83,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_96_216.png,5215405,96,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_40_121.png,5215405,40,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_14_110.png,5215405,14,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_28_106.png,5215405,28,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_47_351.png,5215405,47,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class2/5215405_57_303.png,5215405,57,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_45_1052.png,5215405,45,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_34_812.png,5215405,34,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_62_651.png,5215405,62,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_17_1149.png,5215405,17,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_67_586.png,5215405,67,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_9_521.png,5215405,9,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_27_422.png,5215405,27,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_29_891.png,5215405,29,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_85_440.png,5215405,85,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class3/5215405_13_658.png,5215405,13,Ouro Verde de Goiás,GO,4060,424.16
dataset/google_images/class1/3203601_84_95.png,3203601,84,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_86_90.png,3203601,86,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_58_94.png,3203601,58,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_62_79.png,3203601,62,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_59_82.png,3203601,59,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_100_71.png,3203601,100,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_83_75.png,3203601,83,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_92_74.png,3203601,92,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_68_74.png,3203601,68,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_77_82.png,3203601,77,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_82_88.png,3203601,82,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_93_81.png,3203601,93,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_98_72.png,3203601,98,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_64_80.png,3203601,64,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_97_61.png,3203601,97,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_90_61.png,3203601,90,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_76_93.png,3203601,76,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_80_81.png,3203601,80,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_95_58.png,3203601,95,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_78_80.png,3203601,78,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_89_60.png,3203601,89,Mucurici,ES,5467,291.65
dataset/google_images/class1/3203601_70_89.png,3203601,70,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_67_127.png,3203601,67,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_53_105.png,3203601,53,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_88_146.png,3203601,88,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_72_164.png,3203601,72,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_35_146.png,3203601,35,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_71_112.png,3203601,71,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_44_192.png,3203601,44,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_66_162.png,3203601,66,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_61_119.png,3203601,61,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_33_224.png,3203601,33,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_75_100.png,3203601,75,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_43_146.png,3203601,43,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_36_209.png,3203601,36,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_29_132.png,3203601,29,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_31_209.png,3203601,31,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_23_146.png,3203601,23,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_41_126.png,3203601,41,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_39_229.png,3203601,39,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_65_181.png,3203601,65,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_34_261.png,3203601,34,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_91_148.png,3203601,91,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_14_211.png,3203601,14,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_25_166.png,3203601,25,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_99_181.png,3203601,99,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_27_176.png,3203601,27,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_38_119.png,3203601,38,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_81_114.png,3203601,81,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_96_112.png,3203601,96,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_49_108.png,3203601,49,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_79_278.png,3203601,79,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_51_149.png,3203601,51,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_85_397.png,3203601,85,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_54_284.png,3203601,54,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_19_308.png,3203601,19,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_42_115.png,3203601,42,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_48_189.png,3203601,48,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_46_123.png,3203601,46,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_55_99.png,3203601,55,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_94_108.png,3203601,94,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_56_100.png,3203601,56,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_52_124.png,3203601,52,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_87_151.png,3203601,87,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_74_112.png,3203601,74,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_60_168.png,3203601,60,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_50_147.png,3203601,50,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_37_135.png,3203601,37,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_45_128.png,3203601,45,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_69_131.png,3203601,69,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_57_188.png,3203601,57,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_9_318.png,3203601,9,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_73_105.png,3203601,73,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_63_136.png,3203601,63,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_47_296.png,3203601,47,Mucurici,ES,5467,291.65
dataset/google_images/class2/3203601_40_260.png,3203601,40,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_24_703.png,3203601,24,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_15_1928.png,3203601,15,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_11_695.png,3203601,11,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_12_1985.png,3203601,12,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_18_946.png,3203601,18,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_28_625.png,3203601,28,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_21_567.png,3203601,21,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_20_828.png,3203601,20,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_30_517.png,3203601,30,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_13_2096.png,3203601,13,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_5_1872.png,3203601,5,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_22_546.png,3203601,22,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_16_586.png,3203601,16,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_4_2199.png,3203601,4,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_10_2425.png,3203601,10,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_8_3466.png,3203601,8,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_3_4069.png,3203601,3,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_17_919.png,3203601,17,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_7_693.png,3203601,7,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_6_3488.png,3203601,6,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_1_3729.png,3203601,1,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_2_1256.png,3203601,2,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_32_593.png,3203601,32,Mucurici,ES,5467,291.65
dataset/google_images/class3/3203601_26_965.png,3203601,26,Mucurici,ES,5467,291.65
dataset/google_images/class1/2413508_59_54.png,2413508,59,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_80_51.png,2413508,80,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_69_50.png,2413508,69,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_46_55.png,2413508,46,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_39_57.png,2413508,39,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_43_52.png,2413508,43,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_79_59.png,2413508,79,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_44_66.png,2413508,44,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_30_77.png,2413508,30,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_50_94.png,2413508,50,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_98_65.png,2413508,98,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_67_83.png,2413508,67,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_93_65.png,2413508,93,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_31_59.png,2413508,31,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_53_61.png,2413508,53,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_56_90.png,2413508,56,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_16_62.png,2413508,16,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_68_62.png,2413508,68,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_95_54.png,2413508,95,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_85_54.png,2413508,85,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_36_66.png,2413508,36,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_29_57.png,2413508,29,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_45_58.png,2413508,45,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_75_51.png,2413508,75,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_87_73.png,2413508,87,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_40_72.png,2413508,40,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_24_58.png,2413508,24,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_96_69.png,2413508,96,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_58_48.png,2413508,58,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_21_61.png,2413508,21,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_100_57.png,2413508,100,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_99_55.png,2413508,99,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_92_66.png,2413508,92,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_74_94.png,2413508,74,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_70_48.png,2413508,70,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_22_89.png,2413508,22,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_72_80.png,2413508,72,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_32_55.png,2413508,32,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_28_92.png,2413508,28,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_89_47.png,2413508,89,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_48_66.png,2413508,48,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_60_55.png,2413508,60,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_84_53.png,2413508,84,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_54_72.png,2413508,54,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_94_50.png,2413508,94,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_63_63.png,2413508,63,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_81_55.png,2413508,81,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_73_66.png,2413508,73,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_77_77.png,2413508,77,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_42_77.png,2413508,42,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_11_77.png,2413508,11,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_91_54.png,2413508,91,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_51_55.png,2413508,51,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_66_54.png,2413508,66,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_61_59.png,2413508,61,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_78_51.png,2413508,78,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_88_50.png,2413508,88,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_65_57.png,2413508,65,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_64_64.png,2413508,64,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_82_69.png,2413508,82,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_52_53.png,2413508,52,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_86_55.png,2413508,86,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_38_64.png,2413508,38,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_71_57.png,2413508,71,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_90_48.png,2413508,90,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_83_54.png,2413508,83,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_49_53.png,2413508,49,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_97_53.png,2413508,97,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_37_68.png,2413508,37,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_15_64.png,2413508,15,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_12_72.png,2413508,12,Serrinha,RN,6444,163.35
dataset/google_images/class1/2413508_23_64.png,2413508,23,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_8_381.png,2413508,8,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_35_223.png,2413508,35,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_10_161.png,2413508,10,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_14_285.png,2413508,14,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_33_209.png,2413508,33,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_57_99.png,2413508,57,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_7_294.png,2413508,7,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_55_114.png,2413508,55,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_62_113.png,2413508,62,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_27_232.png,2413508,27,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_47_107.png,2413508,47,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_18_394.png,2413508,18,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_19_120.png,2413508,19,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_26_121.png,2413508,26,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_76_97.png,2413508,76,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_3_211.png,2413508,3,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_4_226.png,2413508,4,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_20_104.png,2413508,20,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_9_106.png,2413508,9,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_34_159.png,2413508,34,Serrinha,RN,6444,163.35
dataset/google_images/class2/2413508_41_181.png,2413508,41,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_5_1040.png,2413508,5,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_6_826.png,2413508,6,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_2_784.png,2413508,2,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_1_772.png,2413508,1,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_13_636.png,2413508,13,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_17_641.png,2413508,17,Serrinha,RN,6444,163.35
dataset/google_images/class3/2413508_25_485.png,2413508,25,Serrinha,RN,6444,163.35
dataset/google_images/class1/1400704_61_24.png,1400704,61,Uiramutã,RR,13764,62.52
dataset/google_images/class1/1400704_4_25.png,1400704,4,Uiramutã,RR,13764,62.52
dataset/google_images/class1/1400704_6_27.png,1400704,6,Uiramutã,RR,13764,62.52
dataset/google_images/class1/1400704_2_25.png,1400704,2,Uiramutã,RR,13764,62.52
dataset/google_images/class1/1400704_23_29.png,1400704,23,Uiramutã,RR,13764,62.52
dataset/google_images/class1/1400704_99_28.png,1400704,99,Uiramutã,RR,13764,62.52
dataset/google_images/class1/1400704_15_30.png,1400704,15,Uiramutã,RR,13764,62.52
